title,url,date,time,location,platform,categories,query_relevance,source,scraped_at
"Tue, Nov 11, 7:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1004678243%2F2108009601763%2F1%2Foriginal.20250409-095700?crop=focalpoint&fit=crop&w=376&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=53a1a565a7359162fc2cb50d4691d4da,"Tue, Nov 11",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.799424
San Francisco · Alchemist Bar & Lounge,https://www.eventbrite.com/e/tech-connect-startups-investors-professionals-networking-san-francisco-tickets-1794603891549?aff=ebdssbdestsearch,"Tue, Nov 11",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.799534
"Fri, Dec 5, 9:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159140973%2F321112036139%2F1%2Foriginal.20251021-222954?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f3523f4caad634bd1b97768a15488fdd,"Fri, Dec 5",9:00 AM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.799676
San Francisco · Edge & Node House of Web3,https://www.eventbrite.com/e/tech-weekend-dec-2025-2-days-100-tech-founders-30-vcs-san-francisco-tickets-1854368198199?aff=ebdssbdestsearch,"Fri, Dec 5",9:00 AM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.799794
"Fri, Dec 5, 9:00 AM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1159140973%2F321112036139%2F1%2Foriginal.20251021-222954?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f3523f4caad634bd1b97768a15488fdd,"Fri, Dec 5",9:00 AM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.799928
San Francisco · Edge & Node House of Web3,https://www.eventbrite.com/e/tech-weekend-dec-2025-2-days-100-tech-founders-30-vcs-san-francisco-tickets-1854368198199?aff=ebdssbdestsearch,"Fri, Dec 5",9:00 AM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800045
Tomorrow at 5:30 PM + 8 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800170
San Francisco · Woodbury,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800277
Tomorrow at 5:30 PM + 8 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800399
San Francisco · Woodbury,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F505042989%2F1317099778183%2F1%2Foriginal.20230501-214220?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C130%2C1200%2C600&s=8501a67c0189c76a0c723086627f9c7d,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800518
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F505042989%2F1317099778183%2F1%2Foriginal.20230501-214220?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C130%2C1200%2C600&s=8501a67c0189c76a0c723086627f9c7d,"Thu, Oct 30",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800605
San Francisco · Toy Soldier,https://www.eventbrite.com/e/sf-startup-tech-mixer-tickets-1618785233209?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800672
_Save this event: SF Startup & Tech Mixer__Share this event: SF Startup & Tech Mixer_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F505042989%2F1317099778183%2F1%2Foriginal.20230501-214220?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C130%2C1200%2C600&s=8501a67c0189c76a0c723086627f9c7d,,,,eventbrite_sf,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:33.800884
"Thu, Oct 30, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F505042989%2F1317099778183%2F1%2Foriginal.20230501-214220?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C130%2C1200%2C600&s=8501a67c0189c76a0c723086627f9c7d,"Thu, Oct 30",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.800966
San Francisco · Toy Soldier,https://www.eventbrite.com/e/sf-startup-tech-mixer-tickets-1618785233209?aff=ebdssbdestsearch,"Thu, Oct 30",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.801024
_Share this event: SF Startup & Tech Mixer__Save this event: SF Startup & Tech Mixer_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F859599149%2F18778688057%2F1%2Foriginal.20240925-225628?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.211937008482&fp-y=0.517691427202&s=10c9eb95c7fe1796bc4d5adc00b0e0fc,,,,eventbrite_sf,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:33.801214
"Thu, Nov 6, 8:00 PM + 1 more",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F859599149%2F18778688057%2F1%2Foriginal.20240925-225628?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.211937008482&fp-y=0.517691427202&s=10c9eb95c7fe1796bc4d5adc00b0e0fc,"Thu, Nov 6",8:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.801293
San Francisco · Endgames Improv Theater,https://www.eventbrite.com/e/go-tech-yourself-tickets-1029313784237?aff=ebdssbdestsearch,"Thu, Nov 6",8:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.801352
_Save this event: Go Tech Yourself__Share this event: Go Tech Yourself_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F859599149%2F18778688057%2F1%2Foriginal.20240925-225628?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.211937008482&fp-y=0.517691427202&s=10c9eb95c7fe1796bc4d5adc00b0e0fc,,,,eventbrite_sf,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:33.801542
"Thu, Nov 6, 8:00 PM + 1 more",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F859599149%2F18778688057%2F1%2Foriginal.20240925-225628?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.211937008482&fp-y=0.517691427202&s=10c9eb95c7fe1796bc4d5adc00b0e0fc,"Thu, Nov 6",8:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.801618
San Francisco · Endgames Improv Theater,https://www.eventbrite.com/e/go-tech-yourself-tickets-1029313784237?aff=ebdssbdestsearch,"Thu, Nov 6",8:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.801676
_Share this event: Go Tech Yourself__Save this event: Go Tech Yourself_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156617693%2F2108009601763%2F1%2Foriginal.20251018-164019?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=83aed710037a354a4afcdc8ffee9f61c,,,,eventbrite_sf,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:33.801896
"Mon, Nov 17, 7:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156617693%2F2108009601763%2F1%2Foriginal.20251018-164019?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=83aed710037a354a4afcdc8ffee9f61c,"Mon, Nov 17",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802002
San Francisco · Noc Noc,https://www.eventbrite.com/e/healthtech-startups-investors-innovators-networking-event-san-francisco-tickets-1841920697389?aff=ebdssbdestsearch,"Mon, Nov 17",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802124
"Mon, Nov 17, 7:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1156617693%2F2108009601763%2F1%2Foriginal.20251018-164019?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=83aed710037a354a4afcdc8ffee9f61c,"Mon, Nov 17",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802249
San Francisco · Noc Noc,https://www.eventbrite.com/e/healthtech-startups-investors-innovators-networking-event-san-francisco-tickets-1841920697389?aff=ebdssbdestsearch,"Mon, Nov 17",7:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802345
"Fri, Nov 14, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1142296243%2F1309910875673%2F1%2Foriginal.20251002-073105?w=376&auto=format%2Ccompress&q=75&sharp=10&s=222cd4e3df4416297b8ae0061e943f3b,"Fri, Nov 14",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802451
San Francisco · 1 Front St,https://www.eventbrite.com/e/exclusive-meet-up-with-tech-experts-founders-and-investors-in-sf-tickets-1763978510209?aff=ebdssbdestsearch,"Fri, Nov 14",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802537
"Fri, Nov 14, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1142296243%2F1309910875673%2F1%2Foriginal.20251002-073105?w=376&auto=format%2Ccompress&q=75&sharp=10&s=222cd4e3df4416297b8ae0061e943f3b,"Fri, Nov 14",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802639
San Francisco · 1 Front St,https://www.eventbrite.com/e/exclusive-meet-up-with-tech-experts-founders-and-investors-in-sf-tickets-1763978510209?aff=ebdssbdestsearch,"Fri, Nov 14",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802724
"Thu, May 21, 6:00 PM",https://www.eventbrite.com/e/women-in-tech-san-francisco-2026-tickets-981814612937?aff=ebdssbdestsearch,"Thu, May 21",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802806
San Francisco · San Francisco,https://www.eventbrite.com/e/women-in-tech-san-francisco-2026-tickets-981814612937?aff=ebdssbdestsearch,"Thu, May 21",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802872
"Thu, May 21, 6:00 PM",https://www.eventbrite.com/e/women-in-tech-san-francisco-2026-tickets-981814612937?aff=ebdssbdestsearch,"Thu, May 21",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.802952
San Francisco · San Francisco,https://www.eventbrite.com/e/women-in-tech-san-francisco-2026-tickets-981814612937?aff=ebdssbdestsearch,"Thu, May 21",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803021
"Wed, Nov 19, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1139103503%2F246699242464%2F1%2Foriginal.20250929-184058?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2a899126e6479b0fd6e3737694c840cb,"Wed, Nov 19",5:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803159
San Francisco · Jonathan Adler,https://www.eventbrite.com/e/youre-invited-houzz-ai-and-3d-design-tech-happy-hour-tickets-1754747730699?aff=ebdssbdestsearch,"Wed, Nov 19",5:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803267
"Wed, Nov 19, 5:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1139103503%2F246699242464%2F1%2Foriginal.20250929-184058?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2a899126e6479b0fd6e3737694c840cb,"Wed, Nov 19",5:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803398
San Francisco · Jonathan Adler,https://www.eventbrite.com/e/youre-invited-houzz-ai-and-3d-design-tech-happy-hour-tickets-1754747730699?aff=ebdssbdestsearch,"Wed, Nov 19",5:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803505
Tomorrow at 5:30 PM + 8 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803615
San Francisco · Woodbury,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803699
Tomorrow at 5:30 PM + 8 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803796
San Francisco · Woodbury,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.803890
Tomorrow at 5:30 PM + 30 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804022
San Francisco · Woodbury,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804131
Tomorrow at 5:30 PM + 30 more,https://www.eventbrite.com/d/san-francisco/tech-events/,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804297
San Francisco · Woodbury,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920681243%2F2244249934723%2F1%2Foriginal.20241219-231107?crop=focalpoint&fit=crop&w=376&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.508522727273&fp-y=0.502483443709&s=c866d7f221ddb9570eb51d679608a3da,Tomorrow,5:30 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804410
"Wed, Nov 5, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920681243%2F2244249934723%2F1%2Foriginal.20241219-231107?crop=focalpoint&fit=crop&w=376&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.508522727273&fp-y=0.502483443709&s=c866d7f221ddb9570eb51d679608a3da,"Wed, Nov 5",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804514
San Francisco · The Showdown,https://www.eventbrite.com/e/engineering-and-business-networking-elevating-your-potential-sf-tickets-1557378814959?aff=ebdssbdestsearch,"Wed, Nov 5",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804601
"Wed, Nov 5, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F920681243%2F2244249934723%2F1%2Foriginal.20241219-231107?crop=focalpoint&fit=crop&w=376&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.508522727273&fp-y=0.502483443709&s=c866d7f221ddb9570eb51d679608a3da,"Wed, Nov 5",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804703
San Francisco · The Showdown,https://www.eventbrite.com/e/engineering-and-business-networking-elevating-your-potential-sf-tickets-1557378814959?aff=ebdssbdestsearch,"Wed, Nov 5",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804789
"Wed, Nov 12, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1146337293%2F2663657946671%2F1%2Foriginal.20251007-012726?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=736e4d7673d085419b0e735325730acc,"Wed, Nov 12",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804881
San Francisco · Manny's,https://www.eventbrite.com/e/every-day-computers-are-making-people-easier-to-use-tickets-1778799871299?aff=ebdssbdestsearch,"Wed, Nov 12",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.804956
"Wed, Nov 12, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1146337293%2F2663657946671%2F1%2Foriginal.20251007-012726?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=736e4d7673d085419b0e735325730acc,"Wed, Nov 12",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.805050
San Francisco · Manny's,https://www.eventbrite.com/e/every-day-computers-are-making-people-easier-to-use-tickets-1778799871299?aff=ebdssbdestsearch,"Wed, Nov 12",6:00 PM,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.805124
[Trends in San Francisco](https://www.eventbrite.com/trending/searches/ca--san-francisco/),https://www.eventbrite.com/ttd/ca--palo-alto/,,,,eventbrite_sf,general,0,firecrawl_scraped,2025-10-23T19:41:33.805256
find Halloween events for every vibe.,https://www.eventbrite.com/support/articles/en_US/Troubleshooting/how-to-troubleshoot-internet-browser-issues,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.538181
Neighborhood,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.538240
"Wed, Nov 5, 4:00 PM EST",https://www.eventbrite.com/d/chicago/tech-events/,"Wed, Nov 5",4:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.538395
Tech Transformation Hub,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:36.538441
37 followers,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.538485
_Promoted event actions_,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.538857
"Wed, Nov 5, 4:00 PM EST",https://www.eventbrite.com/d/chicago/tech-events/,"Wed, Nov 5",4:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539000
_Promoted event actions_,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539378
"Thu, Oct 30, 8:00 PM GMT",https://www.eventbrite.com/d/chicago/tech-events/,"Thu, Oct 30",8:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539509
Passive Digital Income Club,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539555
114 followers,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539601
_Promoted event actions_,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.539939
"Thu, Oct 30, 8:00 PM GMT",https://www.eventbrite.com/d/chicago/tech-events/,"Thu, Oct 30",8:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540067
_Promoted event actions_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1141372133%2F2855813132821%2F1%2Foriginal.20251001-141709?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.867&fp-y=0.424&s=40459cc167a8dd2f68c4b45c7146955b,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540387
Wednesday at 12:00 PM CDT,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1141372133%2F2855813132821%2F1%2Foriginal.20251001-141709?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.867&fp-y=0.424&s=40459cc167a8dd2f68c4b45c7146955b,Wednesday at 12,12:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540494
Senior Tech Connect,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:36.540535
135 followers,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540576
_Promoted event actions_,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1141372133%2F2855813132821%2F1%2Foriginal.20251001-141709?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.867&fp-y=0.424&s=40459cc167a8dd2f68c4b45c7146955b,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540866
Wednesday at 12:00 PM CDT,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1141372133%2F2855813132821%2F1%2Foriginal.20251001-141709?crop=focalpoint&fit=crop&h=230&w=460&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.867&fp-y=0.424&s=40459cc167a8dd2f68c4b45c7146955b,Wednesday at 12,12:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.540971
_Promoted event actions_,https://www.eventbrite.com/d/chicago/tech-events/,,,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541249
"Fri, Nov 14, 7:00 PM",https://www.eventbrite.com/d/chicago/tech-events/,"Fri, Nov 14",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541366
Chicago · Joy District,https://www.eventbrite.com/d/chicago/tech-events/,"Fri, Nov 14",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541476
"Fri, Nov 14, 7:00 PM",https://www.eventbrite.com/d/chicago/tech-events/,"Fri, Nov 14",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541592
Chicago · Joy District,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F914377633%2F45737626823%2F1%2Foriginal.20241209-200900?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0542928522283&fp-y=0.550994873047&s=fe5fb8f8c521aad4cae96bd23eb75e41,"Fri, Nov 14",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541692
"Thu, Nov 13, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F914377633%2F45737626823%2F1%2Foriginal.20241209-200900?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0542928522283&fp-y=0.550994873047&s=fe5fb8f8c521aad4cae96bd23eb75e41,"Thu, Nov 13",6:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.541850
Chicago · Host women in tech in your HQ!,https://www.eventbrite.com/e/outgeek-women-in-tech-chicago-team-ticket-tickets-865591546617?aff=ebdssbdestsearch,"Thu, Nov 13",6:00 PM,,eventbrite_chicago,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:36.541973
"Thu, Nov 13, 6:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F914377633%2F45737626823%2F1%2Foriginal.20241209-200900?crop=focalpoint&fit=crop&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0542928522283&fp-y=0.550994873047&s=fe5fb8f8c521aad4cae96bd23eb75e41,"Thu, Nov 13",6:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542102
Chicago · Host women in tech in your HQ!,https://www.eventbrite.com/e/outgeek-women-in-tech-chicago-team-ticket-tickets-865591546617?aff=ebdssbdestsearch,"Thu, Nov 13",6:00 PM,,eventbrite_chicago,tech_meetups,1,firecrawl_scraped,2025-10-23T19:41:36.542211
"Wed, Nov 26, 7:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1135816123%2F2171032696763%2F1%2Foriginal.20250925-231532?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.045&fp-y=0.082&s=d94476e89134cf94f93dec8daa538be3,"Wed, Nov 26",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542340
Chicago · Kubo Chicago,https://www.eventbrite.com/e/tech-networking-event-by-startup-valley-in-chicago-tickets-1738178010219?aff=ebdssbdestsearch,"Wed, Nov 26",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542466
"Wed, Nov 26, 7:00 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1135816123%2F2171032696763%2F1%2Foriginal.20250925-231532?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.045&fp-y=0.082&s=d94476e89134cf94f93dec8daa538be3,"Wed, Nov 26",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542595
Chicago · Kubo Chicago,https://www.eventbrite.com/e/tech-networking-event-by-startup-valley-in-chicago-tickets-1738178010219?aff=ebdssbdestsearch,"Wed, Nov 26",7:00 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542698
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,"Wed, Nov 5",6:30 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542813
Chicago · Barcocina Lakeview,https://www.eventbrite.com/e/tech-networking-event-in-chicago-tickets-1393406800249?aff=ebdssbdestsearch,"Wed, Nov 5",6:30 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.542904
"Wed, Nov 5, 6:30 PM",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F977847543%2F1924315149053%2F1%2Foriginal.20250307-120745?crop=focalpoint&fit=crop&w=512&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=c1a81a571305379a068e00a1e4c74cb1,"Wed, Nov 5",6:30 PM,,eventbrite_chicago,general,0,firecrawl_scraped,2025-10-23T19:41:36.543018
